SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,SALES_SERVICES,DEPOSIT_INTERBANK_ADD,LOAN_PBC_ADD,OFI_BF_ADD,RECEIVE_ORIGIC_PREMIUM,RECEIVE_REINSURE_NET,INSURED_INVEST_ADD,DISPOSAL_TFA_ADD,RECEIVE_INTEREST_COMMISSION,BORROW_FUND_ADD,LOAN_ADVANCE_REDUCE,REPO_BUSINESS_ADD,RECEIVE_TAX_REFUND,RECEIVE_OTHER_OPERATE,OPERATE_INFLOW_OTHER,OPERATE_INFLOW_BALANCE,TOTAL_OPERATE_INFLOW,BUY_SERVICES,LOAN_ADVANCE_ADD,PBC_INTERBANK_ADD,PAY_ORIGIC_COMPENSATE,PAY_INTEREST_COMMISSION,PAY_POLICY_BONUS,PAY_STAFF_CASH,PAY_ALL_TAX,PAY_OTHER_OPERATE,OPERATE_OUTFLOW_OTHER,OPERATE_OUTFLOW_BALANCE,TOTAL_OPERATE_OUTFLOW,OPERATE_NETCASH_OTHER,OPERATE_NETCASH_BALANCE,NETCASH_OPERATE,WITHDRAW_INVEST,RECEIVE_INVEST_INCOME,DISPOSAL_LONG_ASSET,DISPOSAL_SUBSIDIARY_OTHER,REDUCE_PLEDGE_TIMEDEPOSITS,RECEIVE_OTHER_INVEST,INVEST_INFLOW_OTHER,INVEST_INFLOW_BALANCE,TOTAL_INVEST_INFLOW,CONSTRUCT_LONG_ASSET,INVEST_PAY_CASH,PLEDGE_LOAN_ADD,OBTAIN_SUBSIDIARY_OTHER,ADD_PLEDGE_TIMEDEPOSITS,PAY_OTHER_INVEST,INVEST_OUTFLOW_OTHER,INVEST_OUTFLOW_BALANCE,TOTAL_INVEST_OUTFLOW,INVEST_NETCASH_OTHER,INVEST_NETCASH_BALANCE,NETCASH_INVEST,ACCEPT_INVEST_CASH,SUBSIDIARY_ACCEPT_INVEST,RECEIVE_LOAN_CASH,ISSUE_BOND,RECEIVE_OTHER_FINANCE,FINANCE_INFLOW_OTHER,FINANCE_INFLOW_BALANCE,TOTAL_FINANCE_INFLOW,PAY_DEBT_CASH,ASSIGN_DIVIDEND_PORFIT,SUBSIDIARY_PAY_DIVIDEND,BUY_SUBSIDIARY_EQUITY,PAY_OTHER_FINANCE,SUBSIDIARY_REDUCE_CASH,FINANCE_OUTFLOW_OTHER,FINANCE_OUTFLOW_BALANCE,TOTAL_FINANCE_OUTFLOW,FINANCE_NETCASH_OTHER,FINANCE_NETCASH_BALANCE,NETCASH_FINANCE,RATE_CHANGE_EFFECT,CCE_ADD_OTHER,CCE_ADD_BALANCE,CCE_ADD,BEGIN_CCE,END_CCE_OTHER,END_CCE_BALANCE,END_CCE,NETPROFIT,ASSET_IMPAIRMENT,FA_IR_DEPR,OILGAS_BIOLOGY_DEPR,IR_DEPR,IA_AMORTIZE,LPE_AMORTIZE,DEFER_INCOME_AMORTIZE,PREPAID_EXPENSE_REDUCE,ACCRUED_EXPENSE_ADD,DISPOSAL_LONGASSET_LOSS,FA_SCRAP_LOSS,FAIRVALUE_CHANGE_LOSS,FINANCE_EXPENSE,INVEST_LOSS,DEFER_TAX,DT_ASSET_REDUCE,DT_LIAB_ADD,PREDICT_LIAB_ADD,INVENTORY_REDUCE,OPERATE_RECE_REDUCE,OPERATE_PAYABLE_ADD,OTHER,OPERATE_NETCASH_OTHERNOTE,OPERATE_NETCASH_BALANCENOTE,NETCASH_OPERATENOTE,DEBT_TRANSFER_CAPITAL,CONVERT_BOND_1YEAR,FINLEASE_OBTAIN_FA,UNINVOLVE_INVESTFIN_OTHER,END_CASH,BEGIN_CASH,END_CASH_EQUIVALENTS,BEGIN_CASH_EQUIVALENTS,CCE_ADD_OTHERNOTE,CCE_ADD_BALANCENOTE,CCE_ADDNOTE,SALES_SERVICES_YOY,DEPOSIT_INTERBANK_ADD_YOY,LOAN_PBC_ADD_YOY,OFI_BF_ADD_YOY,RECEIVE_ORIGIC_PREMIUM_YOY,RECEIVE_REINSURE_NET_YOY,INSURED_INVEST_ADD_YOY,DISPOSAL_TFA_ADD_YOY,RECEIVE_INTEREST_COMMISSION_YOY,BORROW_FUND_ADD_YOY,LOAN_ADVANCE_REDUCE_YOY,REPO_BUSINESS_ADD_YOY,RECEIVE_TAX_REFUND_YOY,RECEIVE_OTHER_OPERATE_YOY,OPERATE_INFLOW_OTHER_YOY,OPERATE_INFLOW_BALANCE_YOY,TOTAL_OPERATE_INFLOW_YOY,BUY_SERVICES_YOY,LOAN_ADVANCE_ADD_YOY,PBC_INTERBANK_ADD_YOY,PAY_ORIGIC_COMPENSATE_YOY,PAY_INTEREST_COMMISSION_YOY,PAY_POLICY_BONUS_YOY,PAY_STAFF_CASH_YOY,PAY_ALL_TAX_YOY,PAY_OTHER_OPERATE_YOY,OPERATE_OUTFLOW_OTHER_YOY,OPERATE_OUTFLOW_BALANCE_YOY,TOTAL_OPERATE_OUTFLOW_YOY,OPERATE_NETCASH_OTHER_YOY,OPERATE_NETCASH_BALANCE_YOY,NETCASH_OPERATE_YOY,WITHDRAW_INVEST_YOY,RECEIVE_INVEST_INCOME_YOY,DISPOSAL_LONG_ASSET_YOY,DISPOSAL_SUBSIDIARY_OTHER_YOY,REDUCE_PLEDGE_TIMEDEPOSITS_YOY,RECEIVE_OTHER_INVEST_YOY,INVEST_INFLOW_OTHER_YOY,INVEST_INFLOW_BALANCE_YOY,TOTAL_INVEST_INFLOW_YOY,CONSTRUCT_LONG_ASSET_YOY,INVEST_PAY_CASH_YOY,PLEDGE_LOAN_ADD_YOY,OBTAIN_SUBSIDIARY_OTHER_YOY,ADD_PLEDGE_TIMEDEPOSITS_YOY,PAY_OTHER_INVEST_YOY,INVEST_OUTFLOW_OTHER_YOY,INVEST_OUTFLOW_BALANCE_YOY,TOTAL_INVEST_OUTFLOW_YOY,INVEST_NETCASH_OTHER_YOY,INVEST_NETCASH_BALANCE_YOY,NETCASH_INVEST_YOY,ACCEPT_INVEST_CASH_YOY,SUBSIDIARY_ACCEPT_INVEST_YOY,RECEIVE_LOAN_CASH_YOY,ISSUE_BOND_YOY,RECEIVE_OTHER_FINANCE_YOY,FINANCE_INFLOW_OTHER_YOY,FINANCE_INFLOW_BALANCE_YOY,TOTAL_FINANCE_INFLOW_YOY,PAY_DEBT_CASH_YOY,ASSIGN_DIVIDEND_PORFIT_YOY,SUBSIDIARY_PAY_DIVIDEND_YOY,BUY_SUBSIDIARY_EQUITY_YOY,PAY_OTHER_FINANCE_YOY,SUBSIDIARY_REDUCE_CASH_YOY,FINANCE_OUTFLOW_OTHER_YOY,FINANCE_OUTFLOW_BALANCE_YOY,TOTAL_FINANCE_OUTFLOW_YOY,FINANCE_NETCASH_OTHER_YOY,FINANCE_NETCASH_BALANCE_YOY,NETCASH_FINANCE_YOY,RATE_CHANGE_EFFECT_YOY,CCE_ADD_OTHER_YOY,CCE_ADD_BALANCE_YOY,CCE_ADD_YOY,BEGIN_CCE_YOY,END_CCE_OTHER_YOY,END_CCE_BALANCE_YOY,END_CCE_YOY,NETPROFIT_YOY,ASSET_IMPAIRMENT_YOY,FA_IR_DEPR_YOY,OILGAS_BIOLOGY_DEPR_YOY,IR_DEPR_YOY,IA_AMORTIZE_YOY,LPE_AMORTIZE_YOY,DEFER_INCOME_AMORTIZE_YOY,PREPAID_EXPENSE_REDUCE_YOY,ACCRUED_EXPENSE_ADD_YOY,DISPOSAL_LONGASSET_LOSS_YOY,FA_SCRAP_LOSS_YOY,FAIRVALUE_CHANGE_LOSS_YOY,FINANCE_EXPENSE_YOY,INVEST_LOSS_YOY,DEFER_TAX_YOY,DT_ASSET_REDUCE_YOY,DT_LIAB_ADD_YOY,PREDICT_LIAB_ADD_YOY,INVENTORY_REDUCE_YOY,OPERATE_RECE_REDUCE_YOY,OPERATE_PAYABLE_ADD_YOY,OTHER_YOY,OPERATE_NETCASH_OTHERNOTE_YOY,OPERATE_NETCASH_BALANCENOTE_YOY,NETCASH_OPERATENOTE_YOY,DEBT_TRANSFER_CAPITAL_YOY,CONVERT_BOND_1YEAR_YOY,FINLEASE_OBTAIN_FA_YOY,UNINVOLVE_INVESTFIN_OTHER_YOY,END_CASH_YOY,BEGIN_CASH_YOY,END_CASH_EQUIVALENTS_YOY,BEGIN_CASH_EQUIVALENTS_YOY,CCE_ADD_OTHERNOTE_YOY,CCE_ADD_BALANCENOTE_YOY,CCE_ADDNOTE_YOY,OPINION_TYPE,OSOPINION_TYPE,MINORITY_INTEREST,MINORITY_INTEREST_YOY,USERIGHT_ASSET_AMORTIZE,USERIGHT_ASSET_AMORTIZE_YOY
002714.SZ,002714,牧原股份,10182022,通用,2018-03-31 00:00:00,一季报,2018一季报,058001001,2018-04-20 00:00:00,2019-05-22 00:00:00,CNY,2385701802.83,,,,,,,,,,,,,154867184.02,0.0,0.0,2540568986.85,2197363702.57,,,,,,413632710.98,5785426.5,137980833.41,0.0,0.0,2754762673.46,,0.0,-214193686.61,389603216.19,1751174.02,364303.6,,,,0.0,0.0,391718693.81,1871290993.34,2005218213.74,,,,,0.0,0.0,3876509207.08,,0.0,-3484790513.27,,,3301402579.59,899250000.0,470379.88,,0.0,4201122959.47,1955015152.34,70843363.62,,,40766.28,,0.0,0.0,2025899282.24,,0.0,2175223677.23,-249999.88,,0.0,-1524010522.53,4175499016.5,,0.0,2651488493.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2861768028,,,,,,,,,,,,,-38.1199669809,,,14.5808306739,43.9604137526,,,,,,76.2766598825,8.2327548669,29.9292878454,,,47.1122296144,,,-162.1366920149,,-73.467060303,8965.4131652487,,,,,,5831.5201386145,26.158186686,3242.0303562333,,,,,,,151.1846338588,,,-126.7729950118,,,98.819787991,80.2555750438,114.3044400412,,,94.5329540403,104.374140971,21.4395591384,,,5236.2497545651,,,,99.6110453443,,,90.030460629,,,,-3121.8748536286,437.1384542347,,,263.1887783468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2018-02-10 00:00:00,2019-03-27 00:00:00,CNY,10051317866.03,,,,,,,,,,,,,623139692.71,0.0,0.0,10674457558.74,7343503603.46,,,,,,1151335811.01,17753801.02,374728359.12,0.0,0.0,8887321574.61,,0.0,1787135984.13,1450000000.0,14525112.64,440267.79,,,,0.0,0.0,1464965380.43,6276361160.27,1630000000.0,,,,,0.0,0.0,7906361160.27,,0.0,-6441395779.84,5511340822.7,,6074510026.17,3091925000.0,12394113.05,,0.0,14690169961.92,5539845206.94,1095605237.79,,,2320617.23,,0.0,0.0,6637771061.96,,0.0,8052398899.96,,,0.0,3398139104.25,777359912.25,,0.0,4175499016.5,2365529363.99,455861.66,880161361.48,880161361.48,,8879917.47,427407.58,,,,,5749245.19,,324555095.15,-21516320.95,-59.5,-59.5,,,-1567342582.78,86381414.58,-296144719.74,,0.0,0.0,1787135984.13,,,,,4175499016.5,777359912.25,,,,,3398139104.25,79.0524524967,,,,,,,,,,,,,203.2660646074,,,83.4385221004,94.6086809463,,,,,,109.8666027439,107.9059701653,81.8998033294,,,95.9017065537,,,39.3511158439,4.6176046176,180.7165507569,-40.6987286469,,,,,,5.248062257,43.8908966605,81.9196428571,,,,,,,50.3713980065,,,-66.61774474,,,19.0407158225,211.9076561468,157.3719466115,,,140.8621427606,80.5092383894,220.3815987061,,,-86.0539767908,,,,93.6555041679,,,201.4325280657,,,,3767.0390658072,12.7449306478,,,437.1384542347,1.8790936719,8506.7984133008,90.9458470397,90.9458470397,,44.2153827062,24560.453388877,,,,,147.6692049918,,81.7802447893,-164.8843583922,,,,,-7.2009515669,121.9434817795,-267.8520981384,,,,39.3511158439,,,,,437.1384542347,12.7449306478,,,,,3767.0390658072,标准无保留意见,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2017-09-30 00:00:00,三季报,2017三季报,058001001,2017-10-18 00:00:00,2018-10-23 00:00:00,CNY,7168351634.41,,,,,,,,,,,,,478812498.18,0.0,0.0,7647164132.59,5108285683.66,,,,,,790124492.85,11804673.74,236738005.53,0.0,0.0,6146952855.78,,0.0,1500211276.81,810000000.0,9351630.14,145506.15,,,,0.0,0.0,819497136.29,4290126467.71,1430000000.0,,,,,0.0,0.0,5720126467.71,,0.0,-4900629331.42,3051590681.75,,3940060000.0,1694025000.0,6998642.76,,0.0,8692674324.51,3747895862.91,1016263418.6,,,1475955.59,,0.0,0.0,4765635237.1,,0.0,3927039087.41,,,0.0,526621032.8,777359912.25,,0.0,1303980945.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.4907274545,,,,,,,,,,,,,255.5680393892,,,89.2245390495,134.1527581679,,,,,,113.6072232267,103.5619662381,11.9045323833,,,122.0036262609,,,17.8980480477,-39.371257485,90.4827940284,-76.5281042375,,,,,,-38.9132160987,41.8791258993,59.5982142857,,,,,,,45.9294204822,,,-90.0750340644,207.8388049723,,36.1983252538,70.8900983058,,,,123.7969362573,74.8453651003,247.823455847,,,-25.3735350241,,,,95.4968297723,,,171.4903384374,,,,274.3417621008,12.7449306478,,,57.0749732688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2017-06-30 00:00:00,中报,2017中报,058001001,2017-07-20 00:00:00,2018-08-15 00:00:00,CNY,4257566059.66,,,,,,,,,,,,,317521693.91,0.0,0.0,4575087753.57,3130756957.47,,,,,,484167085.79,8389146.61,107572056.01,0.0,0.0,3730885245.88,,0.0,844202507.69,300000000.0,6600000.0,68474.61,,,,0.0,0.0,306668474.61,2674942402.54,1000000000.0,,,,,0.0,0.0,3674942402.54,,0.0,-3368273927.93,3051760681.75,,2196500000.0,895675000.0,347851.04,,0.0,6144283532.79,2831522430.15,129629650.92,,,1475173.47,,0.0,0.0,2962627254.54,,0.0,3181656278.25,,,0.0,657584858.01,777359912.25,,0.0,1434944770.26,1200268269.1,154466.71,395075278.85,395075278.85,,4066567.74,49422.93,,,,360294.4,,,143695982.38,-11020595.55,,,,,-657477957.7,130779963.3,-361749184.47,,0.0,0.0,844202507.69,,,,,1434944770.26,777359912.25,,,,,657584858.01,86.8020923798,,,,,,,,,,,,,343.6342864416,,,94.6217869163,158.9038708052,,,,,,117.844798229,96.2702558115,-35.0939680049,,,132.9622376304,,,12.6714414518,-74.0484429066,43.3020989762,-84.3864154679,,,,,,-73.5868392217,41.5193153954,18.2033096927,,,,,,,34.3101842826,,,-113.8428539065,,,-11.8892128535,,,,,146.4728698045,59.4414261655,55.7976027712,,,40.898316082,,,,59.2680024738,,,402.8441213717,,,,440.498960479,12.7449306478,,,189.0926397529,11.9205453807,177.1135764684,105.3896548333,105.3896548333,,37.3272312317,,,,,-46.0738027476,,,89.9732920742,-76.4409731532,,,,,-68.0083227415,172.6653871358,-1992.3041176507,,,,12.6714414518,,,,,189.0926397529,12.7449306478,,,,,440.498960479,标准无保留意见,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2017-03-31 00:00:00,一季报,2017一季报,058001001,2017-04-26 00:00:00,2018-04-20 00:00:00,CNY,1967002230.36,,,,,,,,,,,,,250270041.02,0.0,0.0,2217272271.38,1526366620.72,,,,,,234649732.56,5345356.41,106196867.31,0.0,0.0,1872558577.0,,0.0,344713694.38,,6600000.0,4018.61,,,,0.0,0.0,6604018.61,1483289386.52,60000000.0,,,,1358.43,0.0,0.0,1543290744.95,,0.0,-1536686726.34,,,1660500000.0,498875000.0,219491.43,,0.0,2159594491.43,956586358.26,58336314.89,,,763.95,,0.0,0.0,1014923437.1,,0.0,1144671054.33,,,0.0,-47301977.63,777359912.25,,0.0,730057934.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.8084946488,,,,,,,,,,,,,838.5582715112,,,137.4159905502,170.884143231,,,,,,143.1042153098,158.2498718475,-25.6784200561,,,132.6286112562,,,167.2978059281,,518.8983654106,-97.6751046362,,,,,,-98.9859305184,71.3826123741,-88.8888888889,,,,,,,9.804918039,,,-103.7384280531,,,85.9703386523,,,,,141.8672200679,170.8091698988,58.4915225468,,,-99.9237118918,,,,159.5438315189,,,128.0934239719,,,,61.680008141,12.7449306478,,,28.975009057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2016-12-31 00:00:00,年报,2016年报,058001001,2017-04-26 00:00:00,2018-04-26 00:00:00,CNY,5613616415.68,,,,,,,,,,,,,205476235.37,0.0,0.0,5819092651.05,3773471752.52,,,,,,548603634.86,8539341.61,206008116.7,0.0,0.0,4536622845.69,,0.0,1282469805.36,1386000000.0,5174298.63,742425.55,,,,0.0,0.0,1391916724.18,4361888976.95,896000000.0,,,,,0.0,0.0,5257888976.95,,0.0,-3865972252.77,,,5102884323.4,991295000.0,4815642.58,,0.0,6098994965.98,3069009240.95,341968840.35,,,16639992.6,,0.0,0.0,3427618073.9,,0.0,2671376892.08,,,0.0,87874444.67,689485467.58,,0.0,777359912.25,2321898712.22,5296.53,460948156.31,460948156.31,,6157399.65,1733.17,,,,2321340.35,2321340.35,,178542555.89,-8122911.1,,,,,-1462060326.77,-393654094.86,176431943.97,,0.0,0.0,1282469805.36,,,,,777359912.25,689485467.58,,,,,87874444.67,87.5902017897,,,,,,,,,,,,,21.2456579977,,,84.0343452922,106.9939544489,,,,,,134.6590057955,6.5162727789,13.3375624679,,,101.9367739546,,,40.0987646417,347.0967741935,1110.9637121052,168.9033470976,,,,,,347.9889203201,142.4548777872,8.8699878493,,,,,,,100.5257434723,,,-67.260467069,,,85.9875394417,,1650.6198621255,,,63.2213906463,70.0081012916,135.9586709432,,,137.2624218415,,,,75.13274749,,,50.1207687176,,,,-77.0886333549,125.3628179165,,,12.7449306478,289.6778438948,-58.4299293395,108.5541701069,108.5541701069,,7.7125982251,,,,,118.9903068592,,,43.018262394,-509.4909684763,,,,,-1112.0852282816,-208.6545220279,-18.4692194254,,,,40.0987646417,,,,,12.7449306478,125.3628179165,,,,,-77.0886333549,标准无保留意见,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2016-09-30 00:00:00,三季报,2016三季报,058001001,2016-10-20 00:00:00,2017-10-18 00:00:00,CNY,3906656065.87,,,,,,,,,,,,,134661287.05,0.0,0.0,4041317352.92,2181603891.25,,,,,,369895961.81,5799056.65,211553545.23,0.0,0.0,2768852454.94,,0.0,1272464897.98,1336000000.0,4909435.62,619916.48,,,,0.0,0.0,1341529352.1,3023789750.97,896000000.0,,,,,0.0,0.0,3919789750.97,,0.0,-2578260398.87,991295000.0,,2892884323.4,991295000.0,,,0.0,3884179323.4,2143548878.61,292177943.01,,,1977791.11,,0.0,0.0,2437704612.73,,0.0,1446474710.67,,,0.0,140679209.78,689485467.58,,0.0,830164677.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1142147649,,,,,,,,,,,,,15.1982054311,,,96.2374689281,64.9227605548,,,,,,129.8407761691,-6.5012526549,59.9674164998,,,70.686146607,,,191.0406018359,536.1904761905,1241.6771799568,447.2684535094,,,,,,537.3691082813,140.2219706518,895.5555555556,,,,,,,190.6242786842,,,-126.5071229659,,,18.3585562134,,,,,58.8985453693,47.6687496905,170.804254425,,,-70.3834493226,,,,55.648163954,,,64.6947030222,,,,-20.6186821303,125.3628179165,,,71.8183383774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2016-06-30 00:00:00,中报,2016中报,058001001,2016-07-21 00:00:00,2017-07-20 00:00:00,CNY,2279185423.15,,,,,,,,,,,,,71572848.09,0.0,0.0,2350758271.24,1209235284.02,,,,,,222253223.27,4274283.22,165735067.61,0.0,0.0,1601497858.12,,0.0,749260413.12,1156000000.0,4605654.8,438557.91,,,,0.0,0.0,1161044212.71,1890160643.49,846000000.0,,,,,0.0,0.0,2736160643.49,,0.0,-1575116430.78,,,2492884323.4,,,,0.0,2492884323.4,1775901343.99,83203880.3,,,1046977.36,,0.0,0.0,1860152201.65,,0.0,632732121.75,,,0.0,-193123895.91,689485467.58,,0.0,496361571.67,1072428895.89,55741.3,192354030.28,192354030.28,,2961224.59,,,,,668124.99,668124.99,,75640096.99,-6246052.35,,,,,-391336540.34,-179975595.61,-17289512.62,,,0.0,749260413.12,,,,,496361571.67,689485467.58,,,,,-193123895.91,107.4620003985,,,,,,,,,,,,,1.9925713773,,,101.1295151472,26.2897734752,,,,,,120.9003104605,-9.8539607974,103.7389354017,,,39.9654738989,,,2949.5983611044,450.4761904762,1158.6583106916,384.1414760512,,,,,,451.6789451211,154.3064993539,840.0,,,,,,,228.3678394613,,,-152.9071035207,,,40.4441872338,,,,,40.4326153252,87.1813044384,15.9068311935,,,-73.8460002508,,,,81.5582794835,,,-15.7029298201,,,,-226.7526529398,125.3628179165,,,8.3031872356,2189.9254526592,3968.7080291971,117.2261240587,117.2261240587,,5.0287010213,,,,,,207.9614388254,,34.4392764022,-712.8515820411,,,,,-90.2163097311,-177.5107957217,-117.0777963843,,,,2949.5983611044,,,,,8.3031872356,125.3628179165,,,,,-226.7526529398,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2016-03-31 00:00:00,一季报,2016一季报,058001001,2016-04-20 00:00:00,2017-04-26 00:00:00,CNY,907253303.68,,,,,,,,,,,,,26665370.56,,0.0,933918674.24,563475810.18,,,,,,96522280.48,2069838.94,142888333.9,,0.0,804956263.5,,0.0,128962410.74,650000000.0,1066410.96,172851.22,,,,,0.0,651239262.18,865484173.67,540000000.0,,,,,,0.0,1405484173.67,,0.0,-754244911.49,,,892884323.4,,,,0.0,892884323.4,353232631.9,36807214.64,,,1001401.16,,,0.0,391041247.7,,0.0,501843075.7,,,0.0,-123439425.05,689485467.58,,0.0,566046042.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9551981996,,,,,,,,,,,,,-30.8257239825,,,79.1708799671,86.8619447746,,,,,,105.5004090466,111.5459025429,196.8706266961,,,102.4405909567,,,4.3226891325,261.1111111111,329.0564468167,263.8973052632,,,,,,261.2055115022,123.1555311032,500.0,,,,,,,194.1334178199,,,-153.491105661,,,27.5549033429,,,,,27.5359172749,-21.5038595778,37.282476123,,,-74.964971,,,,-18.6705369,,,128.8460112168,,,,-372.0804884531,125.3628179165,,,61.1228347248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2015-12-31 00:00:00,年报,2015年报,058001001,2016-02-25 00:00:00,2017-04-26 00:00:00,CNY,2992489139.69,,,,,,,,,,,,,169471005.2,,0.0,3161960144.89,1822986455.12,,,,,,233787590.21,8016936.18,181765084.95,,0.0,2246556066.46,,0.0,915404078.43,310000000.0,427287.67,276093.83,,,,,0.0,310703381.5,1799051855.24,823000000.0,,,,,,0.0,2622051855.24,,0.0,-2311348473.74,992694424.38,,2743670000.0,,275082.14,,0.0,3736639506.52,1805213526.67,144927431.14,,,7013328.31,,,0.0,1957154286.12,,0.0,1779485220.4,,,0.0,383540825.09,305944642.49,,0.0,689485467.58,595850841.56,12741.21,221020829.3,221020829.3,,5716508.33,,,,,1060019.68,,,124838991.12,-1332736.91,,,,,-120623557.87,-127538742.11,216399184.12,,,0.0,915404078.43,,,,,689485467.58,305944642.49,,,,,383540825.09,14.8725665302,,,,,,,,,,,,,60.8753052406,,,16.6605242356,-8.6900766881,,,,,,34.1829712302,70.9425833301,128.3275573163,,,-0.3748844147,,,101.0178353941,-56.5217391304,-65.4975600508,-40.0424507198,,,,,,-56.5266747528,144.8343811356,-3.062426384,,,,,,,65.5541033884,,,-165.945919963,46.6542657721,,75.2353251504,,-89.4588470621,,,66.4271762113,18.4204726202,-11.3471406609,,,-11.0944343898,,,,15.4134939235,,,223.8760766603,,,,182.6100538083,79.723384138,,,125.3628179165,642.9741817272,400.5257521865,49.256991073,49.256991073,,8.498406337,,,,,-17.5042973043,,,18.6768991545,33.0182086568,,,,,-719.9005694811,-887.8102112289,49.2646065304,,,,101.0178353941,,,,,125.3628179165,79.723384138,,,,,182.6100538083,标准无保留意见,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2015-09-30 00:00:00,三季报,2015三季报,058001001,2015-10-24 00:00:00,2016-10-20 00:00:00,CNY,1942506187.56,,,,,,,,,,,,,116895299.32,,0.0,2059401486.88,1322803404.4,,,,,,160935743.42,6202282.72,132247897.64,,0.0,1622189328.18,,0.0,437212158.7,210000000.0,365917.8,113274.66,,,,,0.0,210479192.46,1258748208.07,90000000.0,,,,,,0.0,1348748208.07,,0.0,-1138269015.61,,,2444170000.0,,269824.4,,0.0,2444439824.4,1451592759.54,107892670.9,,,6677992.76,,,0.0,1566163423.2,,0.0,878276401.2,,,0.0,177219544.29,305944642.49,,0.0,483164186.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5555998842,,,,,,,,,,,,,140.3022655034,,,14.0509714966,-13.1071490218,,,,,,25.5004213738,125.2626560153,478.3785115178,,,-3.2217736645,,,237.6345418075,-29.5302013423,-1.0783904401,-0.9687995048,,,,,,-29.4839963893,183.8596112277,-76.8637532134,,,,,,,62.0233954138,,,-113.1765109641,,,87.3765731178,,-89.6603237608,,,23.2126242912,11.2783551588,-21.4424484045,,,5.9815593537,,,,8.1519956315,,,63.9166664869,,,,34.9285426784,79.723384138,,,60.2140818103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002714.SZ,002714,牧原股份,10182022,通用,2015-06-30 00:00:00,中报,2015中报,058001001,2015-07-28 00:00:00,2016-07-21 00:00:00,CNY,1098603801.55,,,,,,,,,,0.0,,,70174569.7,0.0,0.0,1168778371.25,957508474.95,,,,,,100612454.01,4741509.73,81346781.99,0.0,0.0,1144209220.68,0.0,0.0,24569150.57,210000000.0,365917.8,90584.66,,,,0.0,0.0,210456502.46,743260847.95,90000000.0,,,,,0.0,0.0,833260847.95,0.0,0.0,-622804345.49,,,1775000000.0,,146263.3,0.0,0.0,1775146263.3,948760000.0,71785139.36,,,4003125.22,0.0,0.0,0.0,1024548264.58,0.0,0.0,750597998.72,,0.0,0.0,152362803.8,305944642.49,,0.0,458307446.29,46832480.71,1370.0,88550136.92,88550136.92,,2819443.22,,,,,,216950.86,,56263391.93,-768412.4,,,,,-205732379.57,-64853547.46,101239716.36,,0.0,0.0,24569150.57,,,,0.0,458307446.29,305944642.49,,,,,152362803.8,1.9401874195,,,,,,,,,,,,,157.0178493928,,,5.7720000817,-8.6795923363,,,,,,11.9364149335,135.164500963,356.0178953255,,,-1.2125536163,,,146.1342462673,,,,,,,,,,220.6090291513,,,,,,,,259.4309484051,,,-168.6495556836,,,87.9468369871,,-94.3951875083,,,9.3124246687,4.4349290565,31.0685224489,,,-14.8468596649,,,,5.8482955642,,,14.4239701875,,,,-58.9203556942,79.723384138,,,-15.3050062374,158.2070273205,132.2714381284,22.9587386932,22.9587386932,,11.1128875169,,,,,,396.0889503742,,3.3556104984,36.4817251391,,,,,-308.9840329514,-3048.1566825608,292.7866077136,,,,146.1342462673,,,,,-15.3050062374,79.723384138,,,,,-58.9203556942,,,,,,
