SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,EPSJB,EPSKCJB,EPSXS,BPS,MGZBGJ,MGWFPLR,MGJYXJJE,TOTALOPERATEREVE,MLR,PARENTNETPROFIT,KCFJCXSYJLR,TOTALOPERATEREVETZ,PARENTNETPROFITTZ,KCFJCXSYJLRTZ,YYZSRGDHBZC,NETPROFITRPHBZC,KFJLRGDHBZC,ROEJQ,ROEKCJQ,ZZCJLL,XSJLL,XSMLL,YSZKYYSR,XSJXLYYSR,JYXJLYYSR,TAXRATE,LD,SD,XJLLB,ZCFZL,QYCS,CQBL,ZZCZZTS,CHZZTS,YSZKZZTS,TOAZZL,CHZZL,YSZKZZL,TOTALDEPOSITS,GROSSLOANS,LTDRR,NEWCAPITALADER,HXYJBCZL,NONPERLOAN,BLDKBBL,NZBJE,TOTAL_ROI,NET_ROI,EARNED_PREMIUM,COMPENSATE_EXPENSE,SURRENDER_RATE_LIFE,SOLVENCY_AR,JZB,JZC,JZBJZC,ZYGPGMJZC,ZYGDSYLZQJZB,YYFXZB,JJYWFXZB,ZQZYYWFXZB,ZQCXYWFXZB,RZRQYWFXZB,EPSJBTZ,BPSTZ,MGZBGJTZ,MGWFPLRTZ,MGJYXJJETZ,ROEJQTZ,ZZCJLLTZ,ZCFZLTZ,REPORT_YEAR,ROIC,ROICTZ,NBV_LIFE,NBV_RATE,NHJZ_CURRENT_AMT,DJD_TOI_YOY,DJD_DPNP_YOY,DJD_DEDUCTDPNP_YOY,DJD_TOI_QOQ,DJD_DPNP_QOQ,DJD_DEDUCTDPNP_QOQ,XSMLL_TB,PER_TOI,PER_OI,PER_EBIT,STAFF_NUM,AVG_TOI,AVG_NET_PROFIT,PREPAID_ACCOUNTS_RATIO,ACCOUNTS_PAYABLE_TR,FIXED_ASSET_TR,CURRENT_ASSET_TR,PREPAID_ACCOUNTS_TDAYS,PAYABLE_TDAYS,OPERATE_CYCLE,GUARD_SPEED_RATIO,CASH_RATIO,INTEREST_COVERAGE_RATIO,CA_TA,NCA_TA,LIQUIDATION_RATIO,INTEREST_DEBT_RATIO,FC_LIABILITIES,FCFF_FORWARD,FCFF_BACK,SS_OI,SS_TA,NCO_OP,NCO_NETPROFIT,NCO_FIXED,FIRST_ADEQUACY_RATIO,NET_INTEREST_SPREAD,NET_INTEREST_MARGIN,LOAN_ADVANCES,NON_PERFORMING_LOAN,OVERDUE_LOANS,LOAN_PROVISION_RATIO,REVENUE_RATIO,LIABILITY,CAPITAL_PROVISIONS_SUM,RISK_COVERAGE,CAPITAL_LEVERAGE_RATIO,LIQUIDITY_COVERAGE_RATIO,NET_FUNDING_RATIO,NET_CAPITAL_LIABILITIES,NET_ASSETS_LIABILITIES,PROPRIETARY_CAPITAL,IS_BZ
002714.SZ,002714,牧原股份,10182022,通用,2019-03-31 00:00:00,一季报,2019一季报,058001001,2019-04-13 00:00:00,2020-04-27 00:00:00,CNY,-0.26,,-0.26,4.454481692613,1.409016212146,1.823307472967,-0.062579070659,3048109324.17,-311660626.79,-540937526.98,-559749705.57,10.618023400521,-497.638545229537,-501.730168603605,2.185382720262,-130.135242900776,-151.478523385363,-4.5,,-1.8273746101,-18.268429691,-10.2247194455,0.016467850458,0.267775708784,-0.042810806911,,0.681713361262,0.236134206995,-0.008942126254,57.7180086018,2.365073088877,1.365073088875,899.738161556247,164.944910766598,0.838563067516,0.100029101627,0.545636719446,107.32645341346,,,,,,,,,,,,,,,,,,,,,,,,,-471.428571428571,-50.4429512803,-57.766204422256,-57.79739977299,66.154200117216,-524.5283018868,-440.073127331032,11.888373146131,2019,-1.656241620854,-233.834870924556,,,,10.618023400521,-497.638545229537,-501.730168603605,-27.542032819172,-418.164767750243,-490.421313413073,-178.255572082319,1.461758728114,1.461758728114,-0.18139943413,,,,22.664038176013,,0.221791278261,0.308999285228,3.971048729315,,165.794574433731,0.180420950613,0.168654978113,,31.9851533741,68.0148466259,171.370771708572,32.3511620234,16.865497811339,-1665762086.64,-1105851431.7,0.986052769258,0.096634938016,0.233977120501,,-0.009359848148,,,,,,,,,17951794277.35,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2018-12-31 00:00:00,年报,2018年报,058001001,2019-03-27 00:00:00,2020-02-27 00:00:00,CNY,0.17,0.14,0.17,4.713895009963,1.409016212146,2.082720790317,0.651082411355,13388157685.94,1314112696.1,520208830.16,461507304.69,33.31610418829,-78.00877731306,-80.530695295831,10.951211379287,-42.423457826385,-47.178845072231,2.84,2.36,1.9599677878,3.9443739151,9.8154856473,0.002933898466,0.241740510581,0.101407479457,-0.3735180967,0.719822356886,0.292027567722,0.099918586352,54.0657524111,2.177024883372,1.177024883372,724.488748392407,149.119185064089,,0.496902126912,2.414176283523,,,,,,,,,,,,,,,,,,,,,,,,,,-85.593220338983,-46.8627246271,-57.766204422256,-50.446078182154,-57.795311171169,-89.9004267425,-84.68171906998,14.961828555637,2018,4.976024601922,-71.788238101079,,,,45.799782359371,-69.272967825359,-74.194420732832,14.672372401272,-60.354568850369,-65.867397337894,-67.070734158418,6.420457493307,6.420457493307,0.504162628624,29978.0,446599.429112683,17353.0198865835,136.553058505676,5.704826204443,1.10913756418,1.445582758084,2.636337874373,63.104464027252,,0.205203656592,0.204472213953,2.504148687679,32.7750925324,67.2249074676,182.757345179567,30.5483881078,20.447221395349,-2702716725.368,1519365987.13757,1.004293084163,0.450562829111,2.591072404744,2.570939815514,0.100236167066,,,,,,,,,16134227709.78,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2018-09-30 00:00:00,三季报,2018三季报,058001001,2018-10-23 00:00:00,2019-10-12 00:00:00,CNY,0.17,,0.17,4.713029630616,1.409016212146,2.119570768415,0.345394886493,9181430057.82,990633526.15,350190782.34,318136621.19,28.28352478068,-80.676057237894,-82.470413890292,6.551971055857,-16.8503750667,-18.577725598736,2.81,,1.3550780869,3.814120242,10.7895340912,0.003385435427,0.222511784182,0.078444123942,0.0226255896,0.804749531327,0.2695980974,0.063617771845,55.5463530581,2.249534220009,1.249534220011,759.965403715169,168.914011688315,,0.355279330717,1.598446436156,,,,,,,,,,,,,,,,,,,,,,,,,,-81.318681318681,-43.8486502159,-57.766204422256,-43.609337293209,-73.328599749782,-87.7453118186,-88.068061118536,13.876076354818,2018,3.610483970066,-74.428120084969,,,,25.354392787577,-29.920581397516,-32.185065486434,33.039751140745,299.748505944123,274.118326729232,-65.626123369463,4.403068950697,4.403068950697,0.355203216538,,,,64.716554368369,,0.788831423216,1.02856567212,4.172039173519,,,0.137024273734,0.13608923933,,32.9608411891,67.0391588109,177.765978129357,33.3851718513,13.608923932998,-4186799949.94957,-52497128.0475888,1.009509573402,0.335325077151,1.984310084682,2.056676742338,0.056793237304,,,,,,,,,15353602373.25,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2018-06-30 00:00:00,中报,2018中报,058001001,2018-08-15 00:00:00,2019-08-27 00:00:00,CNY,-0.04,-0.07,-0.04,4.507370954302,1.409016212146,1.913912092102,-0.087308397335,5512954783.41,350067963.53,-78655727.56,-101903669.67,30.309701403292,-106.553178950484,-108.524199096186,4.567058857464,-40.346572670048,-41.480336492955,-0.63,-0.81,-0.3167994867,-1.426743564,6.3499153772,0.006895311103,0.114268444527,-0.033023753167,,0.747672988407,0.278167865026,-0.016986759239,53.6987020255,2.15976666691,1.159766666909,810.651065814255,160.757033546022,,0.222043746799,1.119702174328,,,,,,,,,,,,,,,,,,,,,,,,,,-106.451612903226,-42.6922439996,-57.766204422256,-40.754728496302,-111.98096272878,-103.75,-104.000881134777,12.835588913232,2018,0.808500662436,-91.948051741049,,,,21.858518269917,-141.268754618361,-146.447214445712,0.068992408374,-257.819151974061,-273.135864102274,-81.518048322408,2.643806017207,2.643806017207,0.07733178125,,,,45.380996765581,3.291690788654,0.481970465224,0.65804855164,3.966417946477,54.683143574857,,0.103090573669,0.102208030254,-0.740430474955,31.2875281099,68.7124718901,183.678692479307,33.1955740434,10.220803025398,-2891459722.56,1273231141.69,1.00747399674,0.216859029258,2.397507006352,,-0.014825879822,,,,,,,,,13753225222.82,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2018-03-31 00:00:00,一季报,2018一季报,058001001,2018-04-20 00:00:00,2019-05-22 00:00:00,CNY,0.07,,0.07,8.988593565787,3.336229180615,4.320367615169,-0.184894642395,2755526839.54,360031728.21,136037497.74,139334744.89,40.027658403376,-79.995555611836,-79.390832895005,7.843552343994,-22.996919081251,-22.643377502874,1.06,,0.5373475477,4.9368961241,13.0658037165,0.014052618009,0.068349216403,-0.077732389878,-0.0017139539,0.925639675545,0.446607231797,-0.020448736564,51.5853497364,2.065490496276,1.065490496275,826.877601092539,172.967118810271,,0.108843195028,0.520330110249,,,,,,,,,,,,,,,,,,,,,,,,,,-89.393939393939,46.526013136,267.174174906703,11.024857928995,-155.447213273091,-90.6443071492,-89.092531619154,-9.166848033408,2018,1.23752622124,-81.00855602477,,,,40.027658403376,-79.995555611836,-79.390832895005,-4.496975082296,-75.414206764448,-74.920857485279,-67.711364805532,2.378604886403,2.378604886403,0.216835865708,,,,23.676284343436,1.546651415751,0.251169758437,0.298897793845,3.801272137744,58.190228957505,,0.256225575884,0.255266730306,,36.4662484098,63.5337515902,191.284225019331,30.8956254525,25.526673030606,-3103447816.09656,-422051189.469049,0.865787902552,0.089727402919,-1.482981079735,-1.574519453595,-0.01888068842,,,,,,,,,13715683042.43,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2017-12-31 00:00:00,年报,2017年报,058001001,2018-02-10 00:00:00,2019-03-27 00:00:00,CNY,1.18,2.12,1.18,8.871164313343,3.336229180615,4.202938362725,1.542677909546,10042415931.26,2993422018.93,2365529363.99,2370435471.13,79.139895216324,1.879093671932,2.939994090017,13.308583294426,-0.280268188299,0.077741394585,28.12,28.18,12.7949591521,23.5553812965,29.807787682,0.001212882376,0.269637732703,0.177958769719,0.0012703908,1.050359099956,0.546948615991,0.214722206728,47.0293079802,1.887836390029,0.88783639003,662.756103082093,173.844565443407,,0.543186246533,2.070815380865,,,,,,,,,,,,,,,,,,,,,,,,,,-47.555555555556,61.9820960526,267.174174906703,29.980490968779,24.348927976288,-44.5802128498,-44.897564039337,-16.346403665484,2017,17.638120652481,-40.264876841985,,,,69.149871228242,-1.187297126365,0.332535498098,-1.408044790896,-9.580308653959,-10.302334609736,-34.763987555275,8.668737775524,8.668737775524,2.303901911047,27003.0,371900.008564234,87602.4650590675,108.512784458789,5.362165127364,1.174761155859,1.611902716239,3.317581442551,67.137059648324,,0.505271051286,0.504271243859,5.642426381297,36.3580223992,63.6419776008,209.49854407514,28.4176070247,50.427124385915,-2145736641.39787,-4612859025.31479,1.000886433586,0.418027468692,0.7478902265,0.755490932108,0.168646124093,,,,,,,,,11308025403.4,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2017-09-30 00:00:00,三季报,2017三季报,058001001,2017-10-18 00:00:00,2018-10-23 00:00:00,CNY,0.91,,0.91,8.393439603387,3.336229180615,3.758726474693,1.295000949529,7157138902.69,2246537247.34,1812211858.89,1814855292.07,83.509080795523,2.853633979887,3.765525235333,17.354183116,-3.166063429037,-2.770677225819,22.93,,11.3567300366,25.3203393637,31.3887613177,0.002488558497,0.287833725006,0.209610473851,,0.850716818942,0.328245072482,0.230583548696,48.777895091,1.952282128539,0.95228212854,601.977118957248,165.425601978175,,0.448522030983,1.632153649564,,,,,,,,,,,,,,,,,,,,,,,,,,-46.470588235294,70.0816732165,267.174174906703,30.195761981306,5.205443074043,-43.2285219114,-42.012059537087,-8.495454955479,2017,14.118961852093,-41.864921333847,,,,81.111010210126,-11.248706076154,-9.826373103225,29.32954788814,17.629002089067,19.255608200925,-36.470197962076,6.178130919403,6.178130919403,1.618402901586,,,,62.262417566424,4.077779602073,0.918708642465,1.546977229424,4.336484360119,66.212504438136,,0.204743850258,0.203388884425,,29.1570941178,70.8429058822,201.132273108099,32.032354042,20.338888442487,-2732017168.65,-2919786311.9,1.001566650008,0.377619500741,0.823764308202,0.827834377891,0.165205550151,,,,,,,,,9259508667.13,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2017-06-30 00:00:00,中报,2017中报,058001001,2017-07-20 00:00:00,2018-08-15 00:00:00,CNY,0.62,1.11,0.62,7.865202319688,3.336229180615,3.230489190994,0.728726057425,4230655679.54,1453542679.03,1200268269.1,1195463274.85,85.205406044254,11.920545380671,12.555698420715,13.371313662699,-6.994735470427,-6.807337176241,16.8,16.73,7.9182429077,28.3707387227,34.3573854535,0.006166720602,0.266343845385,0.199544130186,,1.001745536861,0.413372117768,0.151641704845,47.590217362,1.908040731455,0.908040731456,644.932598000023,190.997495188888,,0.279098933064,0.942420736052,,,,,,,,,,,,,,,,,,,,,,,,,,-40.384615384615,-11.5166090121,18.421645330758,-32.599438830764,-49.729240152682,-36.4358683314,-39.675119715903,-5.675312589748,2017,10.041056355988,-38.694846005041,,,,64.918583388346,-26.152901392958,-25.518298767376,14.989307966902,-23.499400981496,-23.177611451341,-33.117348596818,3.651954365911,3.651954365911,1.151384832849,,,,42.319659331364,2.462970836073,0.574255715425,0.910310234711,4.25334236721,73.082473151406,,0.262555033497,0.261998090128,6.017710234916,32.0778695398,67.9221304602,206.477551276352,38.5515200107,26.199809012846,-1592761205.2,-2427410745.6,1.006360806021,0.244895901083,0.703028125954,0.703344851666,0.102521364338,,,,,,,,,8273658044.77,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2017-03-31 00:00:00,一季报,2017一季报,058001001,2017-04-26 00:00:00,2018-04-20 00:00:00,CNY,0.66,,0.66,6.13446948662,0.908623048302,3.891351626797,0.33346065831,1967844689.37,796300998.82,680036371.42,676081397.08,115.718749004274,84.813979937422,85.33948435256,18.830452966097,13.440687826198,13.518766032056,11.33,,4.9264185688,34.5574208724,40.4656425947,0.006119363284,0.223917879302,0.175173221872,,0.645256857716,0.150990241843,0.056167010134,56.7913241141,2.314350022298,1.3143500223,631.324325185864,217.079336378899,,0.1425574723,0.414594965607,,,,,,,,,,,,,,,,,,,,,,,,,,83.333333333333,-18.4891388187,-67.747828299513,13.449764595244,33.648902963909,14.0986908359,0.900549816321,10.47492715046,2017,6.516230271137,4.986131065487,,,,115.718749004274,84.813979937422,85.33948435256,15.365239631457,21.442447226109,22.093917905605,-12.15790393191,1.903605212871,1.903605212871,0.722069602986,,,,21.905760727327,1.074950525989,0.28903220203,0.512572671109,4.108508310681,83.724783442658,,0.130359309968,0.130009071087,,26.982977608,73.017022392,173.083362688325,39.619598599,13.000907108674,-849105998.32,-35467501.7300005,0.999571887449,0.134024706801,0.513453204696,0.50690479049,0.048436652272,,,,,,,,,8334930466.47,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2016-12-31 00:00:00,年报,2016年报,058001001,2017-04-26 00:00:00,2018-04-26 00:00:00,CNY,2.25,2.23,2.25,5.47663262146,0.908623048302,3.233514761638,1.240604108658,5605907003.09,2561463821.15,2321898712.22,2302735192.56,86.64738412989,289.677843894795,304.168440104479,13.081043082371,11.694908817835,12.380188400099,50.74,50.32,23.2203149081,41.4187875564,45.692228211,0.002450825836,0.328251014893,0.228771152403,,0.71586574298,0.211808617779,0.246916054769,56.2191107626,2.284101619265,1.284101619267,642.143036358589,223.137276171603,,0.560622757885,1.61335661247,,,,,,,,,,,,,,,,,,,,,,,,,,262.903225806452,-19.6274984551,-67.747828299513,18.96096253136,-29.950617679137,91.2551828119,117.975540599761,12.065253139583,2016,29.527219029622,102.044332201246,,,,61.335646263605,76.726934171806,84.541728999065,5.563713864247,-18.787115727232,-19.384437239037,85.563368039812,5.422904486109,5.422904486109,2.401165710461,17214.0,325659.753868363,134884.321611479,112.402097870187,3.754815151321,1.183144346156,1.799085429601,3.202787197226,95.876890204128,,0.189482901915,0.189433288987,7.63280947293,28.7532165723,71.2467834277,174.672641539023,39.3804127845,18.943328898705,-1326764794.44,-311440696.889999,1.001375230197,0.434109978997,0.575613505122,0.552336671109,0.197303328826,,,,,,,,,7269874877.82,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2016-09-30 00:00:00,三季报,2016三季报,058001001,2016-10-20 00:00:00,2017-10-18 00:00:00,CNY,1.7,,1.7,4.93494651402,0.908623048302,2.886980664726,1.230925807344,3900155170.34,1926986009.98,1761932747.31,1748996391.58,100.3978920509,531.5237569084,548.533428350967,19.08146108157,28.205620941967,28.570899998001,40.39,,19.584641127,45.1759653234,49.4079318852,0.004346610824,0.442303472369,0.326260069768,,0.741294401359,0.296516462319,0.301580981515,53.3065270881,2.141626950488,1.141626950489,622.810015163488,207.48799875827,,0.433519040199,1.301280081816,,,,,,,,,,,,,,,,,,,,,,,,,,193.103448275862,7.9575112389,-11.396254686119,24.839772304178,36.265215616582,201.1931394482,241.863183047498,-12.091257949845,2016,24.286475869712,179.063968811866,,,,96.700111437607,196.989247163704,196.649752288345,17.766699016374,-2.124688753575,-1.497135182285,140.929061578978,3.772836216887,3.772836216887,1.816735951734,,,,83.470345051205,2.879115839221,0.991113220631,1.382657543278,3.234681728396,93.778790113931,,0.258331880361,0.256968480907,,28.6280899713,71.3719100287,184.478822182949,39.4051545284,25.696848090668,-1046585041.44,-428819935.27,1.001666829971,0.357573208418,0.746791605752,0.722198335846,0.260007403232,,,,,,,,,5823989675.3,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2016-06-30 00:00:00,中报,2016中报,058001001,2016-07-21 00:00:00,2017-07-20 00:00:00,CNY,1.04,2.05,1.04,8.888902461668,2.817246096604,4.792970763081,1.449602233263,2284304637.7,1173439349.13,1072428895.89,1062108175.44,103.098681973748,2189.9254526592,2685.03257503184,21.876305304821,64.78073871811,65.797130227126,26.43,26.17,13.1259985439,46.947717839,51.3696522681,0.002152424015,0.468392053088,0.328003717523,,0.640842218546,0.255997952992,0.186351457701,50.4536178901,2.018310838079,1.018310838079,643.80543565742,219.018849045304,,0.279587574181,0.82184707291,,,,,,,,,,,,,,,,,,,,,,,,,,940.0,117.2521367783,174.721795904806,161.500869662691,2755.64402767561,1010.5042016807,1201.08640457219,-18.17401783072,2016,16.378812712572,597.903150089247,,,,119.593406358392,951.021536299783,975.196623683802,50.409669752476,91.454782095641,91.164026125977,379.546053787525,4.419468913984,4.419468913984,2.205920575218,,,,41.66727034128,1.7381513706,0.659004358066,0.897494262573,4.319937411923,103.558299377496,,0.190399191646,0.190090752201,10.585640717845,27.7863164431,72.2136835569,194.625622351739,35.2542014153,19.009075220091,-285070269.8,514761461.24,0.997758961539,0.245787350248,0.724170927482,0.698657427072,0.189384206228,,,,,,,,,4678562599.92,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2016-03-31 00:00:00,一季报,2016一季报,058001001,2016-04-20 00:00:00,2017-04-26 00:00:00,CNY,0.36,,0.36,7.525953471377,2.817246096604,3.430021772791,0.249504972293,912227007.83,420229636.09,367957213.87,364780014.06,82.48188117945,1922.03488536912,1465.21608686771,13.728331348065,65.142488169317,68.714709805505,9.93,,4.8824496772,40.3361455769,46.0663445045,0.005402607737,0.376855202213,0.141370963185,,0.759082262191,0.36628936376,0.03641575059,51.4065277787,2.057889577114,1.057889577114,743.531084173914,232.961676086701,,0.121044031535,0.386329638041,,,,,,,,,,,,,,,,,,,,,,,,,,550.0,-5.5365855124,-7.660979310257,-0.572375182713,-51.156114855931,1054.8076923077,1121.58611962916,-7.359287971528,2016,6.206753411145,2233.84999197103,,,,82.48188117945,1922.03488536912,1465.21608686771,-13.71855446868,16.128397775204,21.568389969781,1738.54881972466,1.764895468435,1.764895468435,0.782480475551,,,,13.233859430755,1.02718008496,0.292439641668,0.350722477066,6.800737190154,87.618521151045,,0.234591395024,0.234273330866,,33.5811206959,66.4188793041,190.425909553905,38.5168257271,23.427333086575,-628497018.82,17508554.0099998,0.994547734163,0.113334210536,0.365885403108,0.350482082913,0.039529412333,,,,,,,,,4115151280.2,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2015-12-31 00:00:00,年报,2015年报,058001001,2016-02-25 00:00:00,2017-04-26 00:00:00,CNY,0.62,1.18,0.62,6.814062665949,2.817246096604,2.718130967363,1.771042181322,3003474722.79,739561120.87,595850841.56,569746413.64,15.307007689399,642.974181727167,1062.40727944886,6.990439911659,67.14108479267,74.433496707791,26.53,25.46,10.652715825,19.838716705,24.6235173966,0.001429784475,0.389383228597,0.304781682191,,0.870297619229,0.470077826109,0.316922638194,50.1664067921,2.006678498635,1.006678498633,670.433543060723,174.232822260366,,0.536965973326,2.066200818707,,,,,,,,,,,,,,,,,,,,,,,,,,264.705882352941,-15.3585807382,-7.660979310257,-23.069236062141,-5.88344543697,521.3114754098,388.405943916183,-4.816652836227,2015,14.614227832044,174.039191756481,,,,22.791074532545,308.850590571633,426.961164852104,28.703078096816,36.478083961523,29.589046625581,218.352088009226,5.81085506383,5.81085506383,1.383632544347,5832.0,514999.095128601,102169.211515775,290.136150138618,5.761171138926,1.345076435341,1.492623570692,1.240796777058,62.487294912595,,0.289607438982,0.2895314274,7.431189843081,35.5680059025,64.4319940975,194.546548835087,35.897558632,28.953142739961,-937085097.78,-621691576.27,0.996342375377,0.423413522967,1.811133533251,1.536297366021,0.307564956424,,,,,,,,,3545527465.69,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2015-09-30 00:00:00,三季报,2015三季报,058001001,2015-10-24 00:00:00,2016-10-20 00:00:00,CNY,0.58,,0.58,4.571193293905,1.025490564855,2.312548806715,0.903330906405,1946205686.31,399113321.38,278997065.12,269684848.17,11.611479665407,10235.585588062,3501.88121645861,5.883229591295,71.814282093124,85.075662139918,13.41,,5.7287950555,14.335435719,20.5072528658,0.005639831693,0.318415873265,0.224648484883,,0.674265529266,0.236437882139,0.164097228167,60.6384824136,2.540552451528,1.540552451527,675.633812459512,192.139044284506,,0.399624759775,1.405232346218,,,,,,,,,,,,,,,,,,,,,,,,,,5700.0,-40.8662696888,-66.388170845484,-28.623627313916,68.817270903723,8281.25,7464.96389365383,16.687923758834,2015,8.702834684504,251.793433486189,,,,23.437958187134,179.185415803493,184.441473643516,31.473187298076,246.37301173175,257.020179043482,203.364910619708,4.02108612874,4.02108612874,0.77286380905,,,,106.869401165971,5.04334915712,1.000055985287,1.176978791314,2.526448141884,53.535853177808,,0.218748296984,0.21868733669,,31.9608874796,68.0391125204,159.919413072052,47.2495154809,21.868733669002,-747236061.23,-155985871.44,0.998099122423,0.34558851227,1.866195835347,1.567085153788,0.181973914911,,,,,,,,,3408406909.1,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2015-06-30 00:00:00,中报,2015中报,058001001,2015-07-28 00:00:00,2016-07-21 00:00:00,CNY,0.1,0.08,0.1,4.091514400496,1.025490564855,1.832869913306,0.050762707789,1124726470.65,120482292.03,46832480.71,38136292.73,4.31201962608,158.207027320468,142.690440517215,-0.163483418358,79.29726004521,105.567287133879,2.38,1.94,1.0088491047,4.1638995731,10.7121415894,0.006228388344,0.125448569303,0.021844556175,,0.724178593333,0.233222493153,0.009719023932,61.6596544918,2.608218540404,1.608218540405,742.927678352915,204.01793350953,,0.242284686982,0.882275380912,,,,,,,,,,,,,,,,,,,,,,,,,,129.411764705882,-46.31006817,-66.388170845484,-41.447627712508,123.067123133548,152.422907489,144.073728585147,19.935945626977,2015,2.346860407562,351.228006092156,,,,-0.690032538803,370.946616272211,351.619930438461,24.990271516697,431.90308656958,342.727886182735,2493.75922820169,2.323815022004,2.323815022004,0.203730996219,,,,109.613301532328,3.91510444035,0.630556520083,0.673221627851,1.642136469605,45.97578499947,,0.22446963349,0.214729110101,0.461276491784,35.4437569544,64.5562430456,156.801192201901,52.1736115493,21.472911010089,-602288789.359999,4801864.61000013,0.976774202634,0.212700090186,1.652607894353,0.524617748142,0.011824459586,,,,,,,,,3184743869.53,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2015-03-31 00:00:00,一季报,2015一季报,058001001,2015-04-27 00:00:00,2016-04-20 00:00:00,CNY,-0.08,,-0.08,7.967056359545,3.050981129711,3.449767385165,0.510821306612,499900045.93,12525404.54,-20194850.1,-26719580.7,11.320205086087,63.756719210454,57.959543287685,1.951619705595,44.297096057672,75.156039980048,-1.04,,-0.4779283492,-4.0397776044,2.5055817942,0.004925775043,0.362372423757,0.247286947074,,0.793071727923,0.273718176026,0.070929259746,55.4902122977,2.246696853933,1.246696853933,760.741615300484,179.171954283015,,0.118305608882,0.502310757061,,,,,,,,,,,,,,,,,,,,,,,,,,69.230769230769,3.1619908414,0.0,6.720268009818,1243.80113351661,68.7687687688,70.297003963734,12.394330055829,2015,0.265944830752,133.690213318487,,,,11.320205086087,63.756719210454,57.959543287685,-41.941680234031,-126.058317759877,-146.924308176482,163.497049624251,2.065702669132,2.065702669132,0.042335969298,,,,47.046461028734,2.345810844942,0.322130602387,0.345611409817,1.913002551776,38.366264779642,,0.243962535516,0.243450123852,,31.9090355429,68.0909644571,173.079490630395,47.2950412408,24.345012385249,-223796674.99,-156123446.88,0.965586177937,0.111433682951,-3.232270489315,,0.076585574123,,,,,,,,,2403665991.85,,,,,,,,,0
002714.SZ,002714,牧原股份,10182022,通用,2014-12-31 00:00:00,年报,2014年报,058001001,2015-04-27 00:00:00,2016-02-25 00:00:00,CNY,0.17,0.2,0.17,8.050506153347,3.050981129711,3.533217178967,1.88175416062,2604763390.34,201470130.31,80198054.82,49014353.55,27.409502040111,-73.604254690883,-82.191339380436,-0.323191463809,-49.609387542784,-63.633664228019,4.27,2.61,2.1811192017,3.0788998002,7.7346806646,0.001791400135,0.233636911324,0.174827590314,,0.91564286848,0.288071785454,0.27602127024,52.7050248672,2.114389524875,1.114389524875,508.181270977365,154.048119673013,,0.708408634005,2.336932127209,,,,,,,,,,,,,,,,,,,,,,,,,,-88.111888111888,35.7944653102,543.485873371357,-10.614775655548,230.073546993745,-84.2085798817,-80.707996440261,-13.801053573571,2014,5.332896998554,-64.513563778205,,,,-0.971350968071,-50.465327789815,-60.09874826586,29.381107162308,-6.80534283786,-30.050823763107,-60.966172928771,10.76348508405,10.76348508405,0.740835230207,3567.0,730239.245960191,22483.3346846089,142.627665517203,11.384479166021,1.869900285341,1.893816177333,2.524054493177,31.621999983494,,0.204598143918,0.204596040654,4.370015969498,36.6723100025,63.3276899975,181.798350789252,43.2089816304,20.459604065443,-427292281.52,-386038295.57,1.000110482503,0.632401232644,21.710541248549,5.678248779127,0.305712435334,,,,,,,,,2171078733.99,,,,,,,,,0
